Stations_id;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr 
5442;45;      25.5;      23.8;      35.4;      41.1;      49.6;      56.8;      56.9;      58.5;38;      32.3;      33.5;      32.9;     487.1
5443;46;     107.9;      81.1;      89.9;      71.4;78;     106.4;     115.5;      92.2;      84.9;      89.8;      96.7;     125.8;    1139.5
5444;45;      46.9;      45.8;      49.2;      68.3;      87.8;     106.3;     109.2;      92.7;      79.6;      65.4;      66.5;      57.2;871
5445;46;      28.8;      25.8;      33.9;      34.4;      51.1;      58.5;53;53;      38.4;      33.7;      35.5;      38.3;     484.4
5446;45;      99.9;      76.2;      82.5;67;      71.5;      98.5;     107.4;      85.4;      79.1;      85.7;      91.7;121;    1066.4
5447;45;      38.4;      28.9;      38.9;      34.8;      47.8;61;      47.8;      53.7;40;      35.2;      36.6;      47.2;     507.3
5448;45;      39.9;      33.9;      41.6;43;55;65;66;      66.8;      49.3;      40.9;      46.3;      53.9;     603.7
5449;45;      44.9;38;      45.6;      46.4;      63.4;      67.7;      70.9;      72.3;      48.1;      43.2;      48.7;      59.3;     647.2
5450;46;      48.2;39;      47.4;      46.7;      61.1;      69.8;      68.5;      75.4;      48.4;      41.3;      48.2;      60.1;     654.3
5451;46;      47.9;      38.1;      44.8;      45.2;      59.3;      69.1;      65.7;      73.5;      46.4;      40.6;      46.8;      58.8;     636.2
5452;46;      37.1;      38.3;      37.6;      53.6;      89.1;      84.3;      88.4;      67.6;      62.8;      58.1;      52.6;      51.8;     721.4
5453;46;      39.4;      39.6;      40.6;      53.3;      89.4;      84.2;      91.3;      67.6;      62.2;      59.3;      54.8;      53.6;     735.4
5454;46;     113.2;      84.7;     100.4;      71.8;      81.7;      91.7;      96.6;      81.1;      91.6;97;     108.5;     126.6;1145
5455;45;      41.4;      38.2;      48.6;      43.9;      65.9;      62.9;      71.1;54;      53.5;55;      56.6;      56.8;     645.6
5456;45;     124.3;     115.3;     124.3;     129.5;     151.3;     204.1;     195.5;     166.3;     140.6;     120.7;     151.9;     147.5;    1760.4
5457;45;      74.3;      65.2;81;93;     110.6;     172.4;179;     153.9;     109.3;      77.5;      99.4;      85.1;    1300.6
5458;45;      31.3;29;40;40;      52.3;      65.2;      53.8;      50.5;      39.5;      34.3;35;      38.5;     510.5
5459;45;      45.1;      46.2;      47.5;      64.8;      84.5;     106.8;     104.4;92;      75.6;65;      66.6;      58.4;     853.3
5460;46;      59.8;      58.7;      60.9;      67.8;      95.5;     105.3;      87.6;      82.5;      60.4;      67.7;      69.4;      71.3;     886.7
5461;45;      44.1;      38.8;      42.7;      46.7;      67.4;      84.2;      86.7;      69.9;      58.7;      58.2;      54.2;59;     706.4
5462;45;      53.3;      35.5;      49.6;      41.9;      50.5;      77.1;      61.5;      63.7;      55.4;52;      54.4;      61.7;     658.6
5463;46;      40.8;      34.1;      40.2;      40.7;      55.8;      61.5;      60.4;      62.9;      42.8;      36.3;      41.4;55;     571.9
5464;45;      55.2;      41.2;      58.3;47;      62.1;75;      70.2;      64.9;      65.4;      55.5;      59.9;      65.5;     720.2
5466;46;      46.8;      44.4;      47.2;      55.1;      83.8;     107.8;     100.2;      70.9;      67.5;      56.7;      54.6;      55.5;     790.6
5467;45;     117.3;     122.7;     151.2;     132.1;     120.5;     180.8;     201.5;     178.6;     119.6;      84.8;     135.5;     124.3;    1657.6
5468;45;     142.9;      98.1;     123.3;      78.5;      83.3;     100.4;101;      80.1;     100.1;109;     125.7;     158.6;    1298.9
5469;45;      49.3;      33.8;      45.3;      37.6;      49.1;      63.6;      65.4;      56.6;      49.2;46;50;      58.9;     606.7
5470;45;      48.2;      44.2;      51.5;      58.3;      82.4;     105.5;     117.1;95;      74.6;      59.1;      65.4;      58.8;     857.3
5471;45;      54.6;      39.1;      53.8;      45.4;55;      68.6;      58.8;      56.9;      50.5;      49.9;      54.9;61;     645.1
5473;45;      56.1;      45.7;      52.8;      46.1;      60.7;      71.7;      66.7;      52.2;46;      56.4;      56.5;      67.9;     678.4
5474;45;      42.4;      30.2;      39.5;      35.2;      41.3;      61.9;      51.7;      50.8;      44.6;38;      40.2;      48.8;     525.8
5475;45;      53.8;      47.3;      57.1;      60.9;      76.1;      97.2;     101.9;81;      68.9;      63.4;      62.9;      66.8;     837.7
5476;45;      37.5;35;      42.2;      48.9;      62.7;      80.5;      76.2;74;      54.7;      45.6;49;      51.1;     657.1
5477;45;      41.5;      27.6;      39.6;      34.4;      49.3;      60.3;      59.5;      54.5;      42.8;      36.5;      41.5;      49.6;     535.3
5478;46;38;      31.2;      36.4;      34.9;      47.1;68;      53.4;      52.1;      41.5;35;      38.6;      51.1;     527.2
5479;45;      62.8;      45.9;      62.9;      52.1;      64.1;      75.7;      70.6;      63.1;      65.3;      58.3;      61.2;      68.8;751
5480;46;      65.2;48;      65.2;      51.3;65;      77.8;      72.9;      64.5;      65.8;      59.9;      64.5;      70.9;     771.1
5481;45;      50.3;      31.5;      43.6;      39.8;      53.6;      68.8;      62.1;      56.6;      52.3;      46.7;      49.4;      58.2;     613.4
5482;45;      73.3;      47.7;      69.1;      48.6;      56.4;      81.5;      79.5;      67.6;      70.5;      69.1;      73.5;      79.8;     812.5
5483;45;     133.3;      91.4;     116.2;      79.4;      86.1;     106.4;     111.9;      89.9;     107.8;     108.5;     125.1;     147.4;    1297.5
5484;46;      58.2;      41.2;      57.8;      39.2;      54.8;      66.2;      55.4;      61.3;      47.3;50;      56.2;      61.4;649
5485;45;      50.1;      39.9;47;      38.3;      55.6;      80.2;      83.5;      63.1;      51.4;      55.2;      49.4;      57.7;     672.4
5486;45;      65.1;47;      64.1;      47.3;      64.5;      76.1;      73.3;      57.6;      69.5;      60.7;      64.8;      73.1;     761.2
5487;45;      44.5;      35.4;      41.1;      39.9;      51.4;      64.4;61;      51.6;      42.2;      45.6;      49.5;      57.6;     587.6
5488;46;      45.6;      37.3;      42.3;      40.1;      51.8;      64.4;      64.3;      49.3;      44.2;50;      50.4;      57.4;597
5489;45;      45.9;      36.2;      42.4;37;      50.5;      66.4;      56.5;      59.7;      45.4;      38.1;      46.1;      60.7;     585.2
5490;46;      46.7;      37.8;      54.3;      46.4;      60.7;      67.4;      55.8;      58.3;      42.1;      44.2;      48.1;      53.7;     615.5
5492;45;      77.9;      55.4;      79.2;      60.3;      72.5;77;      60.5;      66.2;      57.3;      64.5;      73.1;87;     834.9
5495;45;      78.6;      55.3;      79.4;60;      70.5;      77.8;      60.8;      63.1;      52.5;      60.9;      70.3;      83.7;     811.6
5496;45;     104.5;     102.5;119;     125.8;     153.4;     223.2;     227.8;186;148;     115.9;     133.7;     124.2;    1758.5
5497;45;89;      87.3;     106.4;117;     154.4;     224.5;     228.5;     189.5;     143.9;     105.1;     115.8;     106.1;1656
5498;45;      55.5;      44.5;      53.8;      43.3;      61.7;      73.5;      63.1;      55.6;      46.6;      58.8;      58.7;71;     686.1
5499;45;      48.4;      38.7;      47.7;      40.4;      56.9;      66.2;      63.7;      50.4;      41.9;      50.3;      49.6;      59.6;     614.5
5500;45;      92.7;      62.4;84;      59.8;      71.8;      86.2;      76.7;      75.5;      80.6;76;      82.7;104;     953.1
5501;45;      41.6;      39.6;      44.5;      54.8;      76.7;      99.5;      92.9;76;      64.5;      58.8;57;      53.8;     756.7
5502;45;      58.8;      43.8;      59.5;      42.8;      64.3;      73.5;      62.3;      59.7;      65.4;      57.6;64;69;     713.2
5503;45;      78.8;      65.7;      70.8;      56.4;      75.9;      80.7;      77.7;      62.8;68;      84.6;      85.8;100;     900.6
5504;45;      48.3;      31.8;      43.9;      37.2;      53.5;      63.8;59;      48.3;45;      38.9;      45.8;      55.7;     570.9
5505;46;      51.6;      54.8;      63.1;      84.4;     108.5;     152.2;     149.7;129;      94.1;      72.6;      82.4;      64.2;    1106.7
5506;46;      67.7;      47.1;58;      46.1;      55.1;      77.4;      65.5;      65.1;      60.8;      57.4;61;      75.6;     736.8
5507;45;      72.3;      46.5;      60.8;      47.4;51;      75.5;      79.8;      66.1;79;78;      78.6;      81.6;     820.2
5509;45;30;      24.6;      36.6;33;      50.8;57;      46.3;      53.2;      37.8;      31.4;      32.2;      38.7;     470.9
5510;45;      32.6;      26.3;      35.4;      38.4;      56.9;      60.7;45;      57.4;      36.9;      33.9;      33.3;38;     496.7
5511;45;      75.4;69;      72.1;      81.9;93;     118.5;     105.2;      89.2;76;      77.5;      88.2;      88.7;    1032.2
5512;45;      60.4;      35.5;      48.2;      35.8;      39.5;      61.8;      61.1;      62.2;      76.2;      86.4;      80.8;      69.7;     720.9
5513;45;      77.2;      50.1;      66.1;      47.6;      56.8;      81.6;      68.5;      67.1;      68.3;      66.9;      70.6;      82.3;     800.9
5514;45;      64.9;      40.9;      52.5;37;      37.8;      50.4;      54.1;      70.6;      85.9;      91.5;      88.8;      78.5;     750.4
5516;46;      43.2;      28.1;      39.5;      34.4;      44.9;      52.4;      60.3;      49.1;      54.4;      47.3;      49.5;      49.8;     552.8
5517;45;      71.3;      54.1;      71.1;      61.8;      66.4;      79.5;      86.6;      67.1;      65.1;      77.7;      81.1;      87.7;     863.7
5518;45;      69.6;      45.6;61;      41.1;      51.6;      82.2;      76.7;61;      70.1;      69.7;      72.8;      73.2;     774.2
5519;46;      69.3;      46.4;      61.8;      49.1;      56.1;      84.3;      85.4;      62.6;      69.4;      63.3;71;      75.3;     794.1
5520;46;      47.3;      28.4;      41.6;38;      59.9;      56.2;58;      49.4;      52.5;      47.1;      48.7;      50.3;     577.5
5521;45;      66.6;      44.2;      57.3;      42.8;      47.3;      69.6;      69.2;      74.5;      89.5;      94.9;      85.5;      76.4;     817.9
5522;45;      46.7;      36.8;      47.4;      40.1;      57.1;      56.2;      54.2;      52.2;      41.3;      42.4;      45.9;55;     572.9
5523;45;      57.3;      42.9;      54.2;43;      65.6;      62.8;      60.6;51;      53.8;      60.4;60;      72.4;     685.3
5524;45;      72.3;      51.9;      61.2;      46.3;      59.2;      61.4;      57.6;      51.4;      52.4;      63.6;      68.6;      79.7;     726.1
5525;45;      61.5;      46.1;      52.9;      42.6;      59.3;      67.8;      63.8;      52.9;      53.6;      58.7;      60.5;68;     687.9
5526;45;      89.3;      63.8;      80.4;      62.4;68;      85.7;81;      71.4;73;      75.7;      82.2;      94.1;926
5527;45;      33.4;      30.8;      42.8;      47.6;      56.8;      68.2;      68.2;57;      42.1;      39.7;45;43;     573.6
5529;45;      59.4;      47.9;      57.3;      47.9;      65.7;      71.4;66;56;      56.7;      63.2;      63.3;      74.1;     728.2
5530;46;      48.5;      36.2;      47.6;      41.3;      48.2;      66.2;      59.2;      56.1;      44.9;      43.6;      44.9;      56.4;     593.1
5531;45;      62.2;42;      55.1;      41.9;      55.4;      71.3;      66.8;      60.4;      57.8;      57.9;      60.8;      66.1;     696.5
5532;45;      68.7;      48.8;      67.6;      53.9;      66.3;      82.7;      77.4;      66.7;      66.1;      64.9;      66.3;      75.1;     803.9
5534;45;128;      85.4;     110.8;74;      70.8;101;      85.5;      77.9;      83.4;      92.8;116;     140.1;    1161.6
5535;46;     171.2;     154.1;     172.9;     163.4;160;     222.2;     215.7;     191.3;     156.9;     142.4;     187.3;203;    2140.3
5536;45;      35.2;      32.3;45;      39.3;      55.2;      62.9;      58.1;      55.2;      46.8;      41.5;      42.1;      47.7;     561.5
5537;45;     126.2;      88.1;     110.3;      73.1;      80.8;95;      98.4;      80.1;94;      99.2;     114.7;     137.6;    1193.9
5538;46;48;      47.8;59;      76.5;100;     142.5;     141.9;     124.4;      92.1;      66.6;      76.2;      58.7;    1033.6
5539;45;      78.1;      55.2;      61.7;      42.8;      59.9;      76.3;      75.9;      63.1;      61.5;      66.5;      72.7;      90.7;     804.2
5540;45;      47.3;      39.8;      45.1;      39.5;      54.4;      64.1;      70.6;      50.6;      53.6;      55.2;      55.2;      58.8;     628.7
5541;46;      65.5;      51.2;      55.4;      44.7;      80.5;      65.1;      75.1;      46.9;61;      69.6;      65.7;      73.2;     753.9
5542;45;43;      36.2;      41.2;38;      52.8;      57.7;      69.7;      46.6;      47.8;      51.3;      48.9;      53.6;     576.8
5543;46;      63.4;      47.8;      54.4;46;      64.9;      66.7;      68.5;      49.1;      54.8;      63.6;      66.1;      77.2;     722.2
5544;45;     104.9;      76.8;      90.4;      78.2;79;      98.9;     106.2;      73.6;77;      94.3;      96.3;115;1082
5545;45;      50.4;      46.4;      52.4;68;      87.5;     110.3;     103.6;     100.3;      79.5;      65.8;      67.1;      60.4;     886.5
5546;46;      46.4;      36.9;      48.7;      43.2;      52.2;      61.5;      55.8;      67.9;      44.2;      42.1;      46.7;      63.6;     609.2
5547;45;      48.5;      38.3;      48.9;      44.1;      52.1;67;56;64;      45.1;      41.6;      51.9;      65.9;     623.5
5548;45;      83.1;      62.2;      69.6;56;      75.4;     105.6;     105.8;      92.7;      75.3;75;      77.1;      95.7;     972.8
5549;45;80;      63.2;66;      56.9;      80.6;110;     109.3;      97.9;      79.3;      73.5;      80.7;95;     991.5
5550;46;      90.3;      65.7;      77.6;      62.6;      69.3;     104.2;     100.9;      65.2;      78.7;      81.1;      81.1;     102.3;     979.1
5551;45;      53.1;      45.9;      53.6;      53.7;      78.4;82;78;53;      60.7;      65.9;      65.9;69;     765.8
5552;45;      69.9;      43.6;      64.6;45;56;      78.4;      77.2;      65.7;81;      72.7;      80.3;      75.9;     811.9
5553;46;     148.1;139;     176.9;174;     180.4;     269.6;     262.4;225;     166.4;     137.1;     181.4;     174.8;2235
5554;45;      66.7;      42.3;      58.8;43;      54.3;      72.7;      69.9;      59.1;      66.2;      62.6;      64.1;      71.6;730
5555;45;      39.1;      31.9;      37.5;      35.6;      49.6;      58.4;50;      59.1;      39.6;      35.7;      39.4;      51.6;     529.9
5556;46;      65.7;      44.6;      56.8;      44.1;46;      75.1;      66.5;64;57;      55.6;      62.7;      75.4;     713.4
5557;45;     117.7;     108.9;     119.7;     114.9;     126.8;     166.8;     155.7;     138.8;     117.9;     109.6;     143.8;     142.4;    1564.6
5558;46;      58.6;50;      61.4;67;74;99;      93.1;      89.7;      63.6;57;      65.5;      70.5;     849.3
